#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2024-07-18T02:49:11 [V7.33.3]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2024-07-18T02:49:11	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-source=J/A+A/682/A149/models&-order=I&-out=logMgas&-out=Lstar&-out=gamma&-out=psi&-out=hc&-out=Rc&-out=inc&-out=L12COJ21&-out=R12COJ21&-out=L12COJ32&-out=R12COJ32&-out=L13COJ21&-out=R13COJ21&-out=L13COJ32&-out=R13COJ32&-out=LC18OJ21&-out=RC18OJ21&-out=LC18OJ32&-out=RC18OJ32&-out=LC17OJ21&-out=RC17OJ21&-out=LC17OJ32&-out=RC17OJ32&-out=L13C18OJ21&-out=R13C18OJ21&-out=L13C18OJ32&-out=R13C18OJ32&-out=L13C17OJ21&-out=R13C17OJ21&-out=L13C17OJ32&-out=R13C17OJ32&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.33.3	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_36820149
#Name: J/A+A/682/A149
#Title: Herbig disks gas mass using CO isotopologues (Stapper+, 2024)
#INFO	ivoid=ivo://cds.vizier/j/a+a/682/a149	    IVOID of underlying data collection
#INFO	creator=Stapper L.M.	    First author or institution
#INFO	cites=bibcode:2024A&A...682A.149S	    Article or Data origin sources
#INFO	editor=Astronomy and Astrophysics	    Editor name (article)
#INFO	original_date=2024	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/682/A149	    Dataset landing page
#INFO	publication_date=2024-02-16	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_682_A149_models:
#Name: J/A+A/682/A149/models
#Title: The luminosities and radii extracted from the models and the model parameters
#Column	logMgas	(F4.1)	The tenth logarithm of the gas mass	[ucd=phys.mass]
#Column	Lstar	(F4.1)	Stellar luminosity	[ucd=phys.luminosity]
#Column	gamma	(F4.1)	Surface density profile power law index	[ucd=stat.param]
#Column	psi	(F4.1)	Flaring index vertical distribution	[ucd=stat.param]
#Column	hc	(F5.2)	Scale height at distance Rc	[ucd=stat.param]
#Column	Rc	(F5.1)	Critical radius surface density profile	[ucd=phys.angSize;src]
#Column	inc	(F4.1)	Inclination of the disk	[ucd=src.orbital.inclination]
#Column	L12COJ21	(F26.16)	Luminosity of the ^12^CO J=2-1 line	[ucd=phys.luminosity]
#Column	R12COJ21	(F20.15)	90% radius of the ^12^CO J=2-1 line	[ucd=phys.size.radius]
#Column	L12COJ32	(F26.16)	Luminosity of the ^12^CO J=3-2 line	[ucd=phys.luminosity]
#Column	R12COJ32	(F20.15)	90% radius of the ^12^CO J=3-2 line	[ucd=phys.size.radius]
#Column	L13COJ21	(F25.16)	Luminosity of the ^13^CO J=2-1 line	[ucd=phys.luminosity]
#Column	R13COJ21	(F20.15)	90% radius of the ^13^CO J=2-1 line	[ucd=phys.size.radius]
#Column	L13COJ32	(F26.16)	Luminosity of the ^13^CO J=3-2 line	[ucd=phys.luminosity]
#Column	R13COJ32	(F20.15)	90% radius of the ^13^CO J=3-2 line	[ucd=phys.size.radius]
#Column	LC18OJ21	(D23.16)	Luminosity of the C^18^O J=2-1 line	[ucd=phys.luminosity]
#Column	RC18OJ21	(F20.15)	90% radius of the C^18^O J=2-1 line	[ucd=phys.size.radius]
#Column	LC18OJ32	(D21.14)	Luminosity of the C^18^O J=3-2 line	[ucd=phys.luminosity]
#Column	RC18OJ32	(F20.15)	90% radius of the C^18^O J=3-2 line	[ucd=phys.size.radius]
#Column	LC17OJ21	(F24.16)	Luminosity of the C^17^O J=2-1 line	[ucd=phys.luminosity]
#Column	RC17OJ21	(F19.15)	90% radius of the C^17^O J=2-1 line	[ucd=phys.size.radius]
#Column	LC17OJ32	(D22.15)	Luminosity of the C^17^O J=3-2 line	[ucd=phys.luminosity]
#Column	RC17OJ32	(F19.15)	90% radius of the C^17^O J=3-2 line	[ucd=phys.size.radius]
#Column	L13C18OJ21	(D23.16)	Luminosity of the ^13^C^18^O J=2-1 line	[ucd=phys.luminosity]
#Column	R13C18OJ21	(F20.15)	90% radius of the ^13^C^18^O J=2-1 line	[ucd=phys.size.radius]
#Column	L13C18OJ32	(D22.15)	Luminosity of the ^13^C^18^O J=3-2 line	[ucd=phys.luminosity]
#Column	R13C18OJ32	(F19.15)	90% radius of the ^13^C^18^O J=3-2 line	[ucd=phys.size.radius]
#Column	L13C17OJ21	(D22.15)	Luminosity of the ^13^C^17^O J=2-1 line	[ucd=phys.luminosity]
#Column	R13C17OJ21	(F20.15)	90% radius of the ^13^C^17^O J=2-1 line	[ucd=phys.size.radius]
#Column	L13C17OJ32	(D21.14)	Luminosity of the ^13^C^17^O J=3-2 line	[ucd=phys.luminosity]
#Column	R13C17OJ32	(F19.15)	90% radius of the ^13^C^17^O J=3-2 line	[ucd=phys.size.radius]
logMgas;Lstar;gamma;psi;hc;Rc;inc;L12COJ21;R12COJ21;L12COJ32;R12COJ32;L13COJ21;R13COJ21;L13COJ32;R13COJ32;LC18OJ21;RC18OJ21;LC18OJ32;RC18OJ32;LC17OJ21;RC17OJ21;LC17OJ32;RC17OJ32;L13C18OJ21;R13C18OJ21;L13C18OJ32;R13C18OJ32;L13C17OJ21;R13C17OJ21;L13C17OJ32;R13C17OJ32
-5.0;20.0; 0.4; 0.1; 0.40;200.0;70.0;       27.7950572956930628; 113.737013471344397;      100.7958748956312860; 104.294594394664216;       0.4212823709588810; 105.854389990032516;        1.0067685188070250; 101.568635570602098; 5.5852749348340801e-02; 106.130940906511285; 1.31987394947642e-01; 101.829241353056034;      0.0198664275164480;106.462979581637200; 4.239536593716220e-02;102.314957544739656; 6.8610857917620000e-04; 143.864767944220119; 1.740872514327900e-03;137.420188217878376; 2.399185649998000e-04; 191.304136722591153; 7.69494909694500e-04;213.222917784217998
-5.0;20.0; 0.4; 0.2; 0.05;  5.0;10.0;    56471.7769776234999881;  16.032717633734833;   164581.5058015198446810;  16.295976275661779;    8011.8775421728350921;  14.114116682958311;    26081.7839831984347256;  14.533801098136708; 9.9418358462827757e+02;  10.889973761946797; 4.03825610607885e+03;  10.899662880810149;    363.8783315759364996; 10.884452750989263; 1.559458969154147e+03; 10.883432808481915; 1.4602532276927745e+01;  11.267049259867168; 6.488583546405653e+01; 11.252934885969031; 5.100520937170044e+00;  11.290760480158786; 2.26100191923304e+01; 11.275467722298368
-5.0;20.0; 0.4; 0.2; 0.05;  5.0;40.0;    56181.8486166006623534;  15.767363178420304;   162191.2401599215809256;  16.077636647662487;    8104.1088860585141447;  13.000812409927216;    26625.0378863269288559;  13.597819538312089; 9.6956377346861041e+02;  10.764929647148811; 3.92378653485316e+03;  10.770600679765352;    354.5107170571894812; 10.763043436832357; 1.511508306399440e+03; 10.763109760937576; 1.4283070467207873e+01;  11.041867980343282; 6.317285787166981e+01; 11.034065706966659; 4.989797056504551e+00;  11.058593833095689; 2.20114691860324e+01; 11.050112934434360
-5.0;20.0; 0.4; 0.2; 0.05;  5.0;70.0;    59985.7434674725373043;  21.130810200808003;   165890.6026090564846527;  21.224647544706137;    8307.6909066382559104;  20.783568616384201;    28290.6474084605542885;  20.820698962984725; 9.0115322999774003e+02;  20.478368548359349; 3.58436032891497e+03;  20.480062851112830;    327.7520260388715769; 20.481687511002367; 1.363320369388472e+03; 20.483304836739872; 1.3364646108288646e+01;  20.605091450718689; 5.782255098704899e+01; 20.606397038745399; 4.666900315130623e+00;  20.612081036807449; 2.01346447687630e+01; 20.613237609190428
-5.0;20.0; 0.4; 0.2; 0.05; 10.0;10.0;   127413.0794057013408747;  23.213434487720448;   370006.9758088812814094;  24.022926024259167;   11046.1447206086504593;  19.045248353779922;    41389.6059657824444002;  19.624796505182463; 5.0640648430844897e+02;  13.135848698856639; 2.20128096871379e+03;  13.132259944856337;    179.6316641398356637; 13.192157501615091; 7.928249186487477e+02; 13.132865742917287; 9.6136414981852223e+00;  15.373974600927315; 4.282521808222169e+01; 15.329907430043566; 3.416705153769702e+00;  15.413810203377210; 1.51746678343853e+01; 15.369361141368437
-5.0;20.0; 0.4; 0.2; 0.05; 10.0;40.0;   119449.3342558186850511;  23.277915359524211;   346461.0657998812384903;  24.031465768784983;   10848.3256141802594357;  18.800715496393323;    40380.1627177793634473;  19.441644207746791; 4.9700635789831193e+02;  11.530295743166866; 2.14720383910999e+03;  11.554171467052726;    176.7381526191780665; 11.611074716900385; 7.769864078483479e+02; 11.545349067103189; 9.5079976005499844e+00;  14.946628056473571; 4.226854264302503e+01; 14.891522862827516; 3.379760620595889e+00;  15.001997032682318; 1.49804683852098e+01; 14.946373441724967
-5.0;20.0; 0.4; 0.2; 0.05; 10.0;70.0;   116393.2130942539224634;  25.734855074058942;   329072.9142002012813464;  26.463060814588768;   10721.0576397697223001;  22.007302325722605;    40342.0648668052381254;  22.123378368706799; 4.7708347344734528e+02;  20.824699190085290; 2.02768104455156e+03;  20.833959926723804;    170.2129060050382918; 20.830248376162853; 7.381132805122669e+02; 20.834199623200771; 9.2612559856284680e+00;  21.091190586874287; 4.080866158168819e+01; 21.086479437146700; 3.292093791777725e+00;  21.099035438518293; 1.44604653764172e+01; 21.093892946516888
-5.0;20.0; 0.4; 0.2; 0.05; 30.0;10.0;   289524.9480440746992826;  41.239421522505367;   896925.0860950829228386;  43.433174160094083;    8026.3949326175543320;  37.437481616467863;    35434.9681843832149752;  37.517696356272509; 4.5137026561180178e+01;  44.846372517038922; 2.07340385862162e+02;  44.912137709839882;     16.1952433740354031; 44.896403665678605; 7.421863253251050e+01; 44.964882477439474; 8.0301694602189322e-01;  42.621126144746242; 3.682720714385563e+00; 42.684560635415799; 2.833101781489573e-01;  42.546002546793858; 1.29463714969098e+00; 42.608835714846165
-5.0;20.0; 0.4; 0.2; 0.05; 30.0;40.0;   261661.0738647750986274;  41.840016035463904;   803775.7326053144643083;  44.017828345186345;    7978.0812789256651740;  37.698925069732127;    35051.4430268495416385;  37.797601304433201; 4.4734718237718120e+01;  44.908810609772026; 2.05376190125536e+02;  44.980609715492179;     16.0547066858278313; 44.957134627753767; 7.353473003380422e+01; 45.031683538246817; 7.9522617579075605e-01;  42.616458591543299; 3.644076270403641e+00; 42.688123245466805; 2.810719134876786e-01;  42.538890881208005; 1.28042490055090e+00; 42.607567313826586
-5.0;20.0; 0.4; 0.2; 0.05; 30.0;70.0;   221010.5110804561700206;  44.371620569133249;   665674.3184859475586563;  46.881480228664280;    7871.1760006574313593;  39.119056488842510;    34228.7799161088842084;  39.247672212235400; 4.4521729068714251e+01;  47.274084128387933; 2.04206464236039e+02;  47.386725196328698;     15.9781770523437636; 47.337003060839031; 7.311316385674080e+01; 47.453234892107169; 7.9014107254722343e-01;  44.085389243313941; 3.613744126948116e+00; 44.168782461659127; 2.787327074789305e-01;  43.995662741065438; 1.26926868727841e+00; 44.077002368126642
-5.0;20.0; 0.4; 0.2; 0.05; 60.0;10.0;   175238.3819248089566827;  53.625217550551483;   716578.8477522373432294;  54.935547633544978;    2422.0946194258053765;  54.876909896300944;    11275.1198157347262168;  54.531585926061332; 2.5765328680783018e+01;  81.992761349804184; 1.21518168005169e+02;  81.306726920635214;      9.2708117665222396; 82.121892533454982; 4.363593509756125e+01; 81.398883164825733; 3.5019442700353209e-01;  82.229446434922721; 1.650620709263691e+00; 81.610890977914920; 1.190131402321410e-01;  82.181904822165990; 5.58528956401488e-01; 81.550958423133920
-5.0;20.0; 0.4; 0.2; 0.05; 60.0;40.0;   169627.8352088923275005;  53.926128785060847;   677123.7593391273403540;  55.481947133632062;    2420.2172156929823359;  54.745719537689993;    11259.6961182815321081;  54.412197351384322; 2.5784680161133970e+01;  82.193301001951667; 1.21606996390938e+02;  81.581813823985343;      9.2776465197885756; 82.309533722407011; 4.366813977614947e+01; 81.664431245818776; 3.4960011653382989e-01;  82.448717206611050; 1.647029245379090e+00; 81.889184988562207; 1.187670042653043e-01;  82.407431487241141; 5.56728104245910e-01; 81.809069027595768
-5.0;20.0; 0.4; 0.2; 0.05; 60.0;70.0;   153965.0045319369237404;  56.346358114196804;   581613.8491013010498136;  59.380213204906710;    2413.6011745311693630;  56.104053625548346;    11205.9753321151638374;  55.892952329916653; 2.5767095885825697e+01;  83.159015343116067; 1.21495557143338e+02;  82.672243710688292;      9.2720625614800127; 83.254943197702730; 4.362866439470076e+01; 82.741218793803583; 3.4929875540950078e-01;  83.342831513324384; 1.644164851779885e+00; 82.909299022718770; 1.187428661169964e-01;  83.263410004631581; 5.56710549228959e-01; 82.825205347144220
-5.0;20.0; 0.4; 0.2; 0.05;200.0;10.0;    15556.5485783822368830; 151.664347298264516;    74576.8968164913239889; 143.636378684620922;     162.4616638203974901; 166.179540250075604;      776.3321908832997451; 159.474024749761242; 1.0243072973675512e+01; 194.784991280604231; 4.86085955316832e+01; 184.045084730664797;      3.6909759611068660;194.544094247151833; 1.747555709280156e+01;183.306405244458489; 1.2672820445267621e-01; 202.723625295967992; 6.001826228724620e-01;193.974877774608814; 3.864554117048070e-02; 203.790877448182925; 1.82416375517099e-01;195.656073837537718
-5.0;20.0; 0.4; 0.2; 0.05;200.0;40.0;    15548.9026428926208609; 151.913078917820258;    74514.1354306619759882; 143.514081748231803;     162.4328735925919318; 166.387912591728281;      776.1906272265995312; 159.904880000254451; 1.0240880790933730e+01; 195.038844751866890; 4.85963830915526e+01; 184.028740853743756;      3.6900382306180570;194.788604707936514; 1.747160428815862e+01;183.303992740899190; 1.2667627086086219e-01; 202.919292440084092; 6.001021623781024e-01;194.192925076645054; 3.859324184914690e-02; 203.940525072606590; 1.81843643089066e-01;195.979544614279831
-5.0;20.0; 0.4; 0.2; 0.05;200.0;70.0;    15525.7446262911234953; 151.758825955104044;    74273.5041787873196881; 143.553482059820567;     162.4134226338101428; 167.568685564476198;      776.0551961224988418; 160.167067653412118; 1.0240169812747206e+01; 195.406059838053693; 4.85941448268963e+01; 185.221385495468013;      3.6898685321208622;195.106611078244612; 1.747063291055013e+01;184.691321844880889; 1.2652851613485619e-01; 203.306832390884807; 5.999397784713036e-01;194.459222988695700; 3.858519579971090e-02; 204.396521118876393; 1.82623378425316e-01;196.794801483501089
-5.0;20.0; 0.4; 0.2; 0.20;  5.0;10.0;    63820.6714687368294108;  15.277205466309868;   178685.3326289872347843;  15.399160031943303;    7091.4636029635194063;  13.548821454869330;    26726.4004605764348526;  13.852966348628923; 7.4606036646601990e+02;  10.942395728489091; 3.29951178122390e+03;  10.944110815765784;    262.7036662278768517; 10.944282967668892; 1.188312486053378e+03; 10.940728226928410; 8.9569529330420252e+00;  11.064422335566611; 4.125046284163022e+01; 11.056472391935824; 3.095484916514615e+00;  11.075249738562540; 1.42273054929408e+01; 11.066746221365708
-5.0;20.0; 0.4; 0.2; 0.20;  5.0;40.0;   104711.9973314043600112;  14.369073994348378;   284544.4719525572727434;  14.647164086904910;    7789.5604329957359369;  12.027209869601514;    32078.4983782403760415;  12.215512822124497; 7.4118695332022685e+02;  10.799864391649114; 3.31669641072413e+03;  10.798636453848385;    258.2159016944711993; 10.803766066672042; 1.168491607954250e+03; 10.801456919440700; 8.7710043418225361e+00;  10.893606095748821; 4.020776505479377e+01; 10.889551652687866; 3.029914002365702e+00;  10.901246628747185; 1.38672228369160e+01; 10.896849802347871
-5.0;20.0; 0.4; 0.2; 0.20;  5.0;70.0;   140722.5558537669712678;  20.859027191766387;   375882.3619109814171679;  20.911517690627555;    7602.0522540702913830;  20.755755537810149;    31751.7724546456483949;  20.760759410129520; 6.9072784249000244e+02;  20.516758218120383; 3.03143627980895e+03;  20.514710336534542;    239.5612852948175941; 20.519813582748760; 1.058897462849635e+03; 20.517848160455333; 8.1570732148411214e+00;  20.559844525905905; 3.655941121193051e+01; 20.558623635038000; 2.807506566774716e+00;  20.569186246173075; 1.25512519528805e+01; 20.568122834291891
-5.0;20.0; 0.4; 0.2; 0.20; 10.0;10.0;   125905.5597864067385672;  20.917881608905489;   375835.6953391999122687;  21.443666907419608;    8249.8138414718941931;  17.503040526386556;    34356.0673648849042365;  17.835440528154841; 3.9022581387718560e+02;  13.194299141480579; 1.77317430727867e+03;  13.158035814545126;    136.6770187692883667; 13.275324036794988; 6.252489400366065e+02; 13.216601839385891; 4.8067333397373746e+00;  14.012450788182692; 2.219957411851144e+01; 13.954458210988314; 1.677945093148243e+00;  14.074001138597364; 7.73293522779151e+00; 14.013568303351212
-5.0;20.0; 0.4; 0.2; 0.20; 10.0;40.0;   168273.9413686594343744;  20.277370508052201;   493070.0332426612731069;  20.971115009114161;    8499.0355355615211010;  17.031216529495502;    36595.2928239447428496;  17.233565814064502; 3.8705006449733651e+02;  11.573425398953702; 1.76077175802272e+03;  11.511602712130976;    135.2700192706884081; 11.714398744425754; 6.180172093202855e+02; 11.633161644714232; 4.7538737207792154e+00;  12.920169799653122; 2.190637315121847e+01; 12.845507334728890; 1.659961441199812e+00;  13.013438194560702; 7.63276337523177e+00; 12.934582907438058
-5.0;20.0; 0.4; 0.2; 0.20; 10.0;70.0;   220414.4397021135664545;  22.417388460766634;   638851.7056717745726928;  23.004295314312252;    8475.4902786927832494;  21.868149024210201;    36883.9718295212005614;  21.892326775276040; 3.7505495548146558e+02;  20.816671091599424; 1.69004835277187e+03;  20.817495298592959;    130.8760102311437663; 20.826279640890821; 5.914351685858720e+02; 20.826474771561102; 4.6059375929314026e+00;  20.903971771601810; 2.100900164638538e+01; 20.902627659060496; 1.605028867323330e+00;  20.908164204636542; 7.30614643318227e+00; 20.906353944811805
-5.0;20.0; 0.4; 0.2; 0.20; 30.0;10.0;   173259.3789292877772823;  32.088534828241329;   638588.3882821541046724;  33.165029080606125;    2912.9435668318392345;  31.319294400775561;    13746.4362683960407594;  31.308603156018144; 1.7183702010153070e+01;  39.889338999681307; 8.29522534657380e+01;  39.948298563516651;      6.1821659920282004; 39.961337763777209; 2.980654917383821e+01; 40.020796531395696; 2.4448506378424659e-01;  38.651439315008062; 1.181648671838780e+00; 38.683399710684064; 7.787844394978720e-02;  38.395913523107083; 3.75730027806660e-01; 38.443117482114012
-5.0;20.0; 0.4; 0.2; 0.20; 30.0;40.0;   177001.7767300578416325;  31.834255131501425;   661394.2244663487654179;  33.210639404042645;    2908.6620152308778415;  30.962132927771400;    13726.9783812340792792;  30.949311646703293; 1.7057058654951959e+01;  40.197103731149497; 8.23169959189986e+01;  40.268892871712097;      6.1368477157686607; 40.268465725533602; 2.958236868152765e+01; 40.341190255584095; 2.4132735511014841e-01;  39.016839749993501; 1.162715586056904e+00; 39.049304437850573; 7.655596600612970e-02;  38.797573342080099; 3.68971346280446e-01; 38.835383813339696
-5.0;20.0; 0.4; 0.2; 0.20; 30.0;70.0;   185676.7017384990467690;  34.699839213964196;   723950.6321129199350253;  36.050535530401064;    2899.1467279095440972;  33.882731596969656;    13673.6830350518484920;  33.885006380565244; 1.6928087797087066e+01;  45.129023772509619; 8.16154681832654e+01;  45.282257728359241;      6.0902420715993681; 45.199129782365702; 2.932852313641836e+01; 45.355566219399570; 2.3760130276225491e-01;  43.294437279796597; 1.144253559896552e+00; 43.422885194243818; 7.552314584216710e-02;  42.763561119436723; 3.62967530483134e-01; 42.875725434995132
-5.0;20.0; 0.4; 0.2; 0.20; 60.0;10.0;    55678.8407367605832405;  40.543606049326563;   263737.3408296281122603;  40.845742683763731;     549.6825035226379441;  42.169049191312922;     2681.8259169968896458;  42.098551016342270; 9.4787019345536194e+00;  59.487024112794259; 4.66533587053641e+01;  59.259528689434497;      3.4240958159061585; 59.561564983647862; 1.683537828965141e+01; 59.306897481269580; 1.2504950595671710e-01;  57.625256674837175; 6.159426393404070e-01; 57.404616980477940; 3.444148034018670e-02;  57.736879390191312; 1.69283028460479e-01; 57.422238071399697
-5.0;20.0; 0.4; 0.2; 0.20; 60.0;40.0;    55434.3985013660276309;  40.546170177021750;   261576.6330160918296315;  40.908601376929020;     549.1879669917771025;  42.173771350901788;     2679.0937009719878006;  42.101882120591824; 9.4772324333429943e+00;  59.667236118662139; 4.66401397776002e+01;  59.438469058777912;      3.4232619526009764; 59.745585449094449; 1.682978409091210e+01; 59.488581535772198; 1.2511167997508599e-01;  57.698904525514124; 6.149493179645847e-01; 57.473065310900360; 3.465799221591820e-02;  57.745876074952427; 1.69353248528283e-01; 57.358103225340585
-5.0;20.0; 0.4; 0.2; 0.20; 60.0;70.0;    55179.8056274766422575;  42.857345856387923;   259558.0820783831586596;  43.263342221851218;     548.4188231824183504;  44.384752374616369;     2674.2408388993721928;  44.324368422340029; 9.4684593136216328e+00;  65.057259630388359; 4.65903127878131e+01;  64.925280218910359;      3.4206462550752468; 65.124976774552394; 1.681183116023654e+01; 64.973768477250331; 1.2474009878295210e-01;  62.972498267813528; 6.130475244615374e-01; 62.851134552303598; 3.426300433451610e-02;  62.731493940969287; 1.68905595596028e-01; 62.566806373336938
-5.0;20.0; 0.4; 0.2; 0.20;200.0;10.0;      921.4312875516579879; 105.580044490923527;     4638.7874886214067374;  97.976304294382842;       9.6413586755740557; 109.344588000409402;       48.0608907061430557; 101.264066825184301; 1.1230229612711882e+00; 112.049927326991963; 5.58534369198382e+00; 104.084330171190800;      0.4068097224006910;111.844671089511124; 2.022690516036025e+00;103.456105101596904; 1.2565003382825599e-02; 115.909646344861443; 6.234225394797000e-02;107.537721568747315; 2.351640812421900e-03; 130.672382002189806; 1.16272728940153e-02;121.747040794195883
-5.0;20.0; 0.4; 0.2; 0.20;200.0;40.0;      921.8389384519543910; 105.714436084009236;     4641.2176647279993631;  98.286803816336757;       9.6456018694629719; 109.317396994392780;       48.0876357744727372; 101.491175257374138; 1.1234559850226511e+00; 111.911093212290680; 5.58861038805482e+00; 104.263822947701755;      0.4069523569134195;111.684911719848799; 2.023906200959896e+00;103.621218310468961; 1.2637417827749299e-02; 115.336528107713363; 6.272700140281720e-02;107.902646297299000; 2.354566648580400e-03; 135.162459986103698; 1.14722035776130e-02;112.999471028876400
-5.0;20.0; 0.4; 0.2; 0.20;200.0;70.0;      921.8655284509690091; 106.709800969023135;     4641.2566134589369540; 101.353907159024416;       9.6454204676211397; 110.071283521397305;       48.0868048370011749; 103.899379546773758; 1.1235561949110808e+00; 113.360447429193286; 5.58854601965933e+00; 105.844999601798079;      0.4068872570588922;113.073915512638706; 2.024067121948616e+00;105.468395503819096; 1.2563540464746300e-02; 115.649695836973279; 6.205113325019580e-02;107.602898344584077; 2.280689285577500e-03; 129.312318528121637; 1.16799379448690e-02;117.361140226870845
-5.0;20.0; 0.4; 0.2; 0.40;  5.0;10.0;    68180.0411360844300361;  14.920485946771562;   185739.3073294046334922;  14.996630475998735;    5918.0881424800572859;  13.453767602957653;    24460.8186948934817337;  13.580089651365263; 5.9206930261152866e+02;  11.053390507860261; 2.71437039050199e+03;  11.049989665585503;    205.6731273855918118; 11.058042517628166; 9.529968933115576e+02; 11.051252543991620; 6.8253218334791343e+00;  11.138139836770128; 3.196931848471818e+01; 11.128377083015678; 2.356289966077870e+00;  11.147762060402387; 1.10190442217070e+01; 11.137550218031798
-5.0;20.0; 0.4; 0.2; 0.40;  5.0;40.0;   164029.6801815278013237;  13.558552708983720;   450287.5487530288519338;  13.877915068186010;    6314.6004547408592771;  12.301759000250639;    28081.4118297817076382;  12.295808710420316; 5.8946282732136774e+02;  10.888593309999058; 2.72080198695237e+03;  10.885004725446048;    203.3026617433266665; 10.894172079241004; 9.410524597779516e+02; 10.890072922025643; 6.7288262940525936e+00;  10.959768201704728; 3.137935873338463e+01; 10.954374780743040; 2.321021937022898e+00;  10.967331263559929; 1.08103560318633e+01; 10.961585102708280
-5.0;20.0; 0.4; 0.2; 0.40;  5.0;70.0;   201577.8746803721587639;  21.001072017648848;   569975.4889267131220549;  21.124734422999548;    6077.0641289480154228;  20.854206834272144;    26919.4633277454959170;  20.851664402300848; 5.5249795373458176e+02;  20.549940710047338; 2.49804239772134e+03;  20.537203754395595;    190.0897377948583937; 20.553093824050475; 8.604804559505881e+02; 20.540428200812041; 6.2628049623935640e+00;  20.597862350088768; 2.862267101484690e+01; 20.585620450374201; 2.118328785468115e+00;  20.639372450527983; 9.66560507981983e+00; 20.625603054062889
-5.0;20.0; 0.4; 0.2; 0.40; 10.0;10.0;   124675.3191787473624572;  19.793694923650360;   365247.3210454699001275;  20.296499632150333;    6753.8852147029292610;  16.996514941841689;    29429.4663564294132811;  17.028226739211501; 3.5038343894520068e+02;  13.898184425233437; 1.62353215947685e+03;  13.852641004674789;    122.0196095093632636; 13.952072595856396; 5.672918239929535e+02; 13.896802216861298; 4.0178693946733510e+00;  14.124809521358838; 1.882865683769391e+01; 14.067582054003060; 1.395398558236663e+00;  14.174561323457366; 6.52697870914763e+00; 14.115449360923780
-5.0;20.0; 0.4; 0.2; 0.40; 10.0;40.0;   222044.8695320374681614;  18.528024759652450;   659657.7582144623156637;  19.257260310627132;    6952.8548067222209283;  16.940048599106127;    31354.5133753704285482;  16.931343263018455; 3.4837013597447867e+02;  12.724573177225738; 1.61693521817348e+03;  12.652738541978019;    121.0384830186463603; 12.818926071979348; 5.622326085477436e+02; 12.742217186058859; 3.9810887083244166e+00;  13.112301716435562; 1.862215132162569e+01; 13.037642572274144; 1.382562915009173e+00;  13.186363144841728; 6.45370406839329e+00; 13.109076268301768
-5.0;20.0; 0.4; 0.2; 0.40; 10.0;70.0;   271617.7596637437818572;  22.471947983349622;   824244.2135008681798354;  23.976362748020890;    6874.3716158451652518;  22.107450874175164;    31040.8622411474279943;  22.116443276763363; 3.3820524280587705e+02;  20.904939815430897; 1.55437831318158e+03;  20.902227081532711;    117.3667575965425129; 20.915072698256047; 5.393775681321422e+02; 20.912134670297160; 3.8466699435290330e+00;  20.965912083622950; 1.781506526897426e+01; 20.961748388147239; 1.321380755098062e+00;  20.982806331721608; 6.11294948602575e+00; 20.976225184374325
-5.0;20.0; 0.4; 0.2; 0.40; 30.0;10.0;   116109.6663329931616317;  28.299666624161183;   469436.2788651048904285;  29.392137267593828;    1637.4196290999943812;  28.122714261614622;     7858.8202647800208069;  28.087552635442080; 1.0912167084130891e+01;  36.452602693312677; 5.32567778099858e+01;  36.416194113591963;      3.9311278615403249; 36.505027329836878; 1.916797776035490e+01; 36.470080772675132; 1.6536533384420110e-01;  34.293964244359984; 8.063575194558998e-01; 34.254813473999320; 4.908382739557170e-02;  34.165422076185855; 2.37852924671889e-01; 34.160791460542050
-5.0;20.0; 0.4; 0.2; 0.40; 30.0;40.0;   122441.4237037141574547;  27.689152964052820;   517111.6347621966851875;  28.183051621071439;    1635.1325146782087359;  27.738572540577859;     7852.1330672828280512;  27.707564892675901; 1.0874822442862399e+01;  37.853667772427215; 5.30622155571117e+01;  37.845598590784114;      3.9175512503056855; 37.902204516239401; 1.909731881711676e+01; 37.895388160050473; 1.6319143757841009e-01;  35.919389425976227; 7.994145102516979e-01; 35.900696655307691; 4.855717688703550e-02;  35.756946940945021; 2.35079231993598e-01; 35.744790647758059
